(0,7),(1,11),(2,12),(3,10),(4,4),(5,11),(6,16),(7,2),(8,7),(9,18),(10,8),(11,9),(12,9),(13,10),(14,15),(15,10),(16,11),(17,12),(18,13),(19,12),(20,7),(21,8),(22,7),(23,12),(24,9),(25,6),(26,13),(27,10),(28,12),(29,11),(30,9),(31,11),(32,13),(33,7),(34,6),(35,15),(36,5),(37,10),(38,14),(39,6),(40,11),(41,13),(42,7),(43,7),(44,11),(45,8),(46,12),(47,16),(48,12),(49,13),(50,8),(51,11),(52,7),(53,9),(54,8),(55,4),(56,11),(57,5),(58,11),(59,15),(60,8),(61,13),(62,11),(63,12),(64,5),(65,17),(66,8),(67,13),(68,10),(69,13),(70,6),(71,17),(72,10),(73,11),(74,16),(75,7),(76,8),(77,9),(78,7),(79,6),(80,6),(81,14),(82,11),(83,12),(84,10),(85,11),(86,13),(87,11),(88,6),(89,10),(90,11),(91,10),(92,9),(93,8),(94,6),(95,6),(96,12),(97,8),(98,11),(99,11)
(0,13),(1,9),(2,9),(3,11),(4,10),(5,8),(6,9),(7,7),(8,10),(9,10),(10,7),(11,9),(12,8),(13,16),(14,7),(15,10),(16,11),(17,12),(18,10),(19,9),(20,9),(21,12),(22,9),(23,9),(24,7),(25,10),(26,8),(27,9),(28,9),(29,12),(30,7),(31,13),(32,8),(33,10),(34,13),(35,12),(36,12),(37,8),(38,13),(39,8),(40,8),(41,16),(42,12),(43,9),(44,7),(45,15),(46,14),(47,11),(48,11),(49,7),(50,9),(51,11),(52,13),(53,10),(54,8),(55,8),(56,8),(57,12),(58,4),(59,16),(60,11),(61,12),(62,4),(63,13),(64,8),(65,16),(66,7),(67,10),(68,12),(69,8),(70,8),(71,9),(72,8),(73,13),(74,11),(75,13),(76,7),(77,8),(78,17),(79,9),(80,13),(81,5),(82,6),(83,7),(84,15),(85,6),(86,11),(87,11),(88,10),(89,11),(90,12),(91,9),(92,12),(93,9),(94,10),(95,2),(96,12),(97,12),(98,12),(99,9)
(0,13),(1,12),(2,11),(3,7),(4,7),(5,11),(6,12),(7,11),(8,9),(9,5),(10,3),(11,12),(12,4),(13,7),(14,11),(15,5),(16,11),(17,10),(18,10),(19,15),(20,8),(21,7),(22,11),(23,13),(24,10),(25,13),(26,8),(27,14),(28,11),(29,7),(30,7),(31,8),(32,9),(33,13),(34,9),(35,10),(36,9),(37,7),(38,10),(39,17),(40,17),(41,9),(42,13),(43,16),(44,6),(45,10),(46,4),(47,13),(48,13),(49,10),(50,14),(51,8),(52,9),(53,10),(54,9),(55,10),(56,14),(57,6),(58,7),(59,12),(60,8),(61,13),(62,15),(63,8),(64,8),(65,11),(66,9),(67,8),(68,8),(69,8),(70,13),(71,14),(72,12),(73,16),(74,4),(75,9),(76,7),(77,6),(78,6),(79,15),(80,17),(81,7),(82,14),(83,16),(84,9),(85,10),(86,15),(87,8),(88,4),(89,12),(90,9),(91,10),(92,11),(93,10),(94,13),(95,11),(96,8),(97,9),(98,5),(99,7)
(0,9),(1,10),(2,6),(3,10),(4,11),(5,3),(6,11),(7,12),(8,8),(9,13),(10,10),(11,9),(12,14),(13,8),(14,8),(15,8),(16,10),(17,9),(18,5),(19,8),(20,13),(21,15),(22,8),(23,13),(24,10),(25,10),(26,8),(27,12),(28,11),(29,16),(30,10),(31,12),(32,6),(33,7),(34,9),(35,16),(36,9),(37,7),(38,9),(39,11),(40,6),(41,7),(42,5),(43,14),(44,13),(45,13),(46,8),(47,7),(48,11),(49,8),(50,8),(51,9),(52,7),(53,15),(54,10),(55,8),(56,11),(57,3),(58,16),(59,17),(60,11),(61,9),(62,4),(63,8),(64,14),(65,9),(66,10),(67,9),(68,8),(69,10),(70,13),(71,10),(72,12),(73,12),(74,16),(75,11),(76,9),(77,13),(78,13),(79,13),(80,5),(81,7),(82,9),(83,5),(84,17),(85,8),(86,8),(87,8),(88,14),(89,14),(90,10),(91,6),(92,12),(93,9),(94,10),(95,9),(96,16),(97,11),(98,7),(99,11)
(0,17),(1,7),(2,16),(3,5),(4,10),(5,10),(6,6),(7,10),(8,15),(9,12),(10,4),(11,5),(12,16),(13,7),(14,8),(15,12),(16,18),(17,14),(18,4),(19,7),(20,6),(21,8),(22,9),(23,9),(24,6),(25,8),(26,11),(27,10),(28,7),(29,10),(30,7),(31,8),(32,13),(33,15),(34,7),(35,9),(36,13),(37,11),(38,10),(39,9),(40,13),(41,12),(42,10),(43,9),(44,16),(45,15),(46,10),(47,6),(48,13),(49,10),(50,7),(51,8),(52,4),(53,9),(54,12),(55,7),(56,11),(57,17),(58,10),(59,9),(60,12),(61,10),(62,8),(63,12),(64,9),(65,9),(66,12),(67,11),(68,12),(69,6),(70,14),(71,4),(72,11),(73,8),(74,15),(75,11),(76,9),(77,6),(78,7),(79,10),(80,9),(81,11),(82,11),(83,10),(84,6),(85,9),(86,11),(87,14),(88,8),(89,9),(90,12),(91,12),(92,9),(93,11),(94,9),(95,15),(96,9),(97,11),(98,10),(99,11)
(0,7),(1,7),(2,13),(3,6),(4,8),(5,7),(6,11),(7,11),(8,11),(9,10),(10,6),(11,15),(12,8),(13,9),(14,9),(15,11),(16,13),(17,16),(18,8),(19,10),(20,9),(21,8),(22,12),(23,10),(24,11),(25,11),(26,10),(27,9),(28,12),(29,6),(30,6),(31,9),(32,5),(33,6),(34,10),(35,9),(36,11),(37,11),(38,10),(39,7),(40,12),(41,5),(42,8),(43,11),(44,6),(45,13),(46,4),(47,10),(48,8),(49,16),(50,8),(51,5),(52,10),(53,4),(54,4),(55,21),(56,11),(57,9),(58,8),(59,10),(60,7),(61,13),(62,8),(63,15),(64,5),(65,14),(66,12),(67,10),(68,8),(69,9),(70,10),(71,19),(72,15),(73,12),(74,12),(75,14),(76,10),(77,18),(78,11),(79,11),(80,8),(81,18),(82,6),(83,10),(84,7),(85,17),(86,9),(87,5),(88,11),(89,11),(90,11),(91,8),(92,18),(93,10),(94,8),(95,13),(96,9),(97,10),(98,8),(99,9)
(0,9),(1,11),(2,10),(3,6),(4,12),(5,9),(6,10),(7,5),(8,5),(9,10),(10,9),(11,9),(12,14),(13,11),(14,7),(15,10),(16,11),(17,12),(18,4),(19,13),(20,14),(21,8),(22,11),(23,6),(24,9),(25,9),(26,11),(27,11),(28,13),(29,14),(30,6),(31,14),(32,12),(33,5),(34,12),(35,19),(36,9),(37,7),(38,11),(39,6),(40,5),(41,9),(42,9),(43,7),(44,8),(45,9),(46,1),(47,14),(48,15),(49,8),(50,9),(51,11),(52,9),(53,5),(54,14),(55,10),(56,11),(57,14),(58,11),(59,12),(60,16),(61,14),(62,10),(63,8),(64,14),(65,9),(66,9),(67,7),(68,7),(69,14),(70,15),(71,9),(72,13),(73,16),(74,13),(75,14),(76,8),(77,7),(78,15),(79,11),(80,8),(81,11),(82,10),(83,5),(84,8),(85,10),(86,9),(87,6),(88,7),(89,12),(90,15),(91,8),(92,11),(93,11),(94,11),(95,7),(96,7),(97,10),(98,9),(99,11)
(0,13),(1,15),(2,5),(3,3),(4,15),(5,12),(6,8),(7,11),(8,8),(9,14),(10,4),(11,9),(12,7),(13,13),(14,17),(15,8),(16,9),(17,10),(18,4),(19,11),(20,11),(21,15),(22,10),(23,15),(24,14),(25,15),(26,20),(27,6),(28,9),(29,13),(30,9),(31,5),(32,9),(33,10),(34,9),(35,10),(36,10),(37,15),(38,9),(39,2),(40,8),(41,9),(42,12),(43,4),(44,10),(45,12),(46,12),(47,9),(48,8),(49,8),(50,8),(51,11),(52,14),(53,16),(54,10),(55,5),(56,9),(57,17),(58,11),(59,10),(60,5),(61,8),(62,12),(63,10),(64,8),(65,11),(66,8),(67,8),(68,10),(69,6),(70,10),(71,7),(72,14),(73,10),(74,14),(75,12),(76,14),(77,7),(78,8),(79,9),(80,13),(81,6),(82,9),(83,13),(84,11),(85,13),(86,9),(87,9),(88,13),(89,3),(90,9),(91,14),(92,10),(93,10),(94,12),(95,10),(96,8),(97,7),(98,11),(99,4)
(0,8),(1,6),(2,15),(3,8),(4,11),(5,10),(6,6),(7,15),(8,10),(9,7),(10,11),(11,7),(12,5),(13,16),(14,11),(15,16),(16,12),(17,7),(18,10),(19,13),(20,10),(21,18),(22,15),(23,11),(24,4),(25,7),(26,10),(27,8),(28,15),(29,12),(30,8),(31,7),(32,12),(33,13),(34,8),(35,9),(36,10),(37,9),(38,9),(39,9),(40,12),(41,6),(42,9),(43,10),(44,6),(45,11),(46,7),(47,9),(48,9),(49,9),(50,12),(51,14),(52,10),(53,8),(54,10),(55,11),(56,7),(57,12),(58,13),(59,7),(60,8),(61,9),(62,6),(63,14),(64,10),(65,8),(66,10),(67,10),(68,17),(69,9),(70,15),(71,10),(72,13),(73,9),(74,13),(75,9),(76,11),(77,22),(78,9),(79,11),(80,9),(81,15),(82,13),(83,5),(84,7),(85,10),(86,13),(87,5),(88,8),(89,12),(90,3),(91,7),(92,7),(93,9),(94,8),(95,6),(96,9),(97,13),(98,8),(99,10)
(0,4),(1,13),(2,16),(3,11),(4,10),(5,5),(6,9),(7,8),(8,9),(9,13),(10,6),(11,9),(12,8),(13,7),(14,10),(15,9),(16,9),(17,14),(18,17),(19,11),(20,13),(21,10),(22,19),(23,3),(24,7),(25,13),(26,8),(27,6),(28,6),(29,11),(30,10),(31,13),(32,11),(33,7),(34,7),(35,10),(36,6),(37,4),(38,8),(39,15),(40,5),(41,15),(42,8),(43,13),(44,12),(45,18),(46,10),(47,10),(48,9),(49,5),(50,15),(51,12),(52,12),(53,11),(54,4),(55,16),(56,13),(57,10),(58,9),(59,13),(60,5),(61,9),(62,11),(63,12),(64,8),(65,16),(66,10),(67,7),(68,13),(69,9),(70,10),(71,9),(72,7),(73,8),(74,10),(75,14),(76,10),(77,10),(78,7),(79,12),(80,7),(81,7),(82,12),(83,10),(84,8),(85,12),(86,6),(87,10),(88,8),(89,10),(90,14),(91,7),(92,11),(93,15),(94,12),(95,7),(96,10),(97,9),(98,12),(99,11)
(0,6),(1,9),(2,11),(3,6),(4,13),(5,12),(6,8),(7,10),(8,8),(9,10),(10,9),(11,17),(12,9),(13,7),(14,8),(15,14),(16,13),(17,8),(18,9),(19,8),(20,15),(21,8),(22,12),(23,17),(24,12),(25,9),(26,7),(27,9),(28,9),(29,11),(30,12),(31,9),(32,9),(33,11),(34,12),(35,6),(36,14),(37,13),(38,9),(39,13),(40,12),(41,11),(42,10),(43,10),(44,9),(45,8),(46,8),(47,3),(48,11),(49,9),(50,10),(51,11),(52,8),(53,7),(54,24),(55,5),(56,14),(57,6),(58,14),(59,12),(60,9),(61,14),(62,6),(63,6),(64,13),(65,11),(66,8),(67,12),(68,7),(69,6),(70,11),(71,11),(72,10),(73,6),(74,8),(75,8),(76,13),(77,11),(78,8),(79,11),(80,11),(81,14),(82,10),(83,8),(84,14),(85,6),(86,9),(87,13),(88,10),(89,9),(90,13),(91,8),(92,12),(93,7),(94,6),(95,7),(96,16),(97,10),(98,5),(99,9)
(0,9),(1,9),(2,10),(3,12),(4,13),(5,8),(6,4),(7,7),(8,12),(9,14),(10,14),(11,9),(12,10),(13,8),(14,11),(15,10),(16,12),(17,9),(18,8),(19,4),(20,10),(21,7),(22,10),(23,5),(24,13),(25,8),(26,13),(27,3),(28,13),(29,7),(30,10),(31,4),(32,10),(33,9),(34,14),(35,14),(36,8),(37,10),(38,14),(39,11),(40,12),(41,6),(42,15),(43,8),(44,15),(45,2),(46,11),(47,13),(48,9),(49,11),(50,13),(51,6),(52,7),(53,8),(54,16),(55,12),(56,13),(57,18),(58,12),(59,12),(60,10),(61,13),(62,14),(63,7),(64,9),(65,13),(66,9),(67,5),(68,10),(69,10),(70,9),(71,7),(72,7),(73,10),(74,13),(75,11),(76,6),(77,12),(78,14),(79,9),(80,10),(81,8),(82,14),(83,8),(84,11),(85,9),(86,7),(87,8),(88,11),(89,9),(90,12),(91,11),(92,6),(93,15),(94,9),(95,9),(96,10),(97,11),(98,12),(99,7)
(0,13),(1,14),(2,6),(3,10),(4,13),(5,12),(6,13),(7,6),(8,14),(9,5),(10,8),(11,6),(12,6),(13,6),(14,8),(15,10),(16,5),(17,6),(18,6),(19,8),(20,8),(21,6),(22,8),(23,19),(24,12),(25,6),(26,7),(27,7),(28,16),(29,9),(30,5),(31,9),(32,3),(33,8),(34,3),(35,8),(36,7),(37,13),(38,9),(39,9),(40,9),(41,9),(42,19),(43,6),(44,7),(45,9),(46,13),(47,10),(48,15),(49,9),(50,5),(51,8),(52,11),(53,7),(54,11),(55,12),(56,14),(57,13),(58,15),(59,15),(60,5),(61,12),(62,12),(63,14),(64,10),(65,15),(66,14),(67,8),(68,17),(69,7),(70,11),(71,12),(72,15),(73,6),(74,15),(75,8),(76,12),(77,13),(78,12),(79,11),(80,9),(81,10),(82,5),(83,11),(84,6),(85,15),(86,18),(87,10),(88,7),(89,6),(90,4),(91,9),(92,13),(93,10),(94,6),(95,13),(96,17),(97,14),(98,13),(99,11)
(0,9),(1,14),(2,12),(3,3),(4,14),(5,15),(6,11),(7,8),(8,9),(9,15),(10,5),(11,11),(12,14),(13,9),(14,6),(15,13),(16,11),(17,11),(18,6),(19,7),(20,18),(21,12),(22,9),(23,8),(24,6),(25,11),(26,12),(27,7),(28,12),(29,5),(30,8),(31,7),(32,7),(33,4),(34,9),(35,13),(36,9),(37,10),(38,14),(39,9),(40,10),(41,8),(42,13),(43,6),(44,6),(45,12),(46,10),(47,7),(48,16),(49,13),(50,10),(51,10),(52,17),(53,7),(54,11),(55,8),(56,11),(57,10),(58,10),(59,13),(60,10),(61,10),(62,7),(63,9),(64,10),(65,6),(66,14),(67,9),(68,4),(69,3),(70,10),(71,15),(72,11),(73,13),(74,7),(75,9),(76,8),(77,13),(78,8),(79,11),(80,10),(81,13),(82,5),(83,10),(84,20),(85,10),(86,3),(87,13),(88,9),(89,10),(90,15),(91,11),(92,9),(93,12),(94,8),(95,16),(96,7),(97,13),(98,9),(99,9)
(0,3),(1,9),(2,16),(3,5),(4,8),(5,11),(6,8),(7,9),(8,13),(9,6),(10,7),(11,6),(12,9),(13,9),(14,10),(15,10),(16,8),(17,10),(18,4),(19,13),(20,5),(21,9),(22,13),(23,16),(24,4),(25,5),(26,8),(27,11),(28,10),(29,12),(30,4),(31,5),(32,13),(33,15),(34,15),(35,10),(36,13),(37,10),(38,18),(39,11),(40,12),(41,10),(42,10),(43,10),(44,14),(45,9),(46,12),(47,7),(48,12),(49,11),(50,6),(51,7),(52,15),(53,9),(54,6),(55,10),(56,7),(57,9),(58,14),(59,13),(60,15),(61,7),(62,7),(63,10),(64,8),(65,16),(66,10),(67,9),(68,8),(69,9),(70,11),(71,8),(72,6),(73,8),(74,11),(75,7),(76,10),(77,11),(78,12),(79,11),(80,12),(81,21),(82,7),(83,10),(84,10),(85,13),(86,14),(87,15),(88,9),(89,11),(90,9),(91,10),(92,8),(93,10),(94,9),(95,17),(96,11),(97,5),(98,10),(99,11)
(0,15),(1,12),(2,12),(3,15),(4,5),(5,10),(6,11),(7,11),(8,8),(9,7),(10,5),(11,10),(12,9),(13,9),(14,13),(15,11),(16,11),(17,6),(18,10),(19,10),(20,14),(21,9),(22,9),(23,10),(24,7),(25,12),(26,10),(27,6),(28,12),(29,14),(30,11),(31,5),(32,11),(33,7),(34,7),(35,7),(36,10),(37,11),(38,18),(39,4),(40,15),(41,10),(42,8),(43,10),(44,10),(45,7),(46,15),(47,11),(48,7),(49,5),(50,13),(51,11),(52,6),(53,8),(54,12),(55,8),(56,9),(57,7),(58,10),(59,8),(60,8),(61,10),(62,19),(63,15),(64,16),(65,7),(66,2),(67,12),(68,10),(69,12),(70,7),(71,9),(72,11),(73,8),(74,5),(75,13),(76,10),(77,6),(78,8),(79,9),(80,9),(81,9),(82,6),(83,12),(84,14),(85,6),(86,12),(87,10),(88,11),(89,10),(90,10),(91,4),(92,10),(93,11),(94,6),(95,11),(96,14),(97,18),(98,21),(99,15)
(0,14),(1,8),(2,9),(3,12),(4,7),(5,13),(6,12),(7,7),(8,11),(9,15),(10,7),(11,9),(12,8),(13,9),(14,14),(15,12),(16,13),(17,10),(18,9),(19,12),(20,10),(21,9),(22,9),(23,10),(24,13),(25,9),(26,9),(27,13),(28,8),(29,2),(30,8),(31,10),(32,10),(33,6),(34,9),(35,10),(36,11),(37,8),(38,16),(39,13),(40,12),(41,10),(42,17),(43,13),(44,17),(45,11),(46,13),(47,8),(48,7),(49,13),(50,12),(51,11),(52,11),(53,7),(54,8),(55,9),(56,10),(57,9),(58,8),(59,8),(60,11),(61,9),(62,8),(63,9),(64,7),(65,4),(66,6),(67,7),(68,8),(69,9),(70,3),(71,6),(72,6),(73,8),(74,12),(75,9),(76,8),(77,20),(78,5),(79,8),(80,7),(81,6),(82,13),(83,13),(84,9),(85,6),(86,13),(87,15),(88,6),(89,12),(90,11),(91,11),(92,10),(93,11),(94,14),(95,12),(96,11),(97,16),(98,12),(99,11)
